Singleton is of classification {{c1::object creational}}.	DesignPatterns	1	
Adapter is of classification {{c1::class or object structural}}.	DesignPatterns	1	
Bridge is of classification {{c1::object structural}}.	DesignPatterns	1	
Composite is of classification {{c1::object structural}}.	DesignPatterns	1	
Decorator is of classification {{c1::object structural}}.	DesignPatterns	1	
Facade is of classification {{c1::object structural}}.	DesignPatterns	1	
Flyweight is of classification {{c1::object structural}}.	DesignPatterns	1	
Proxy is of classification {{c1::object structural}}.	DesignPatterns	1	
Chain of Responsibility is of classification {{c1::object behavioral}}.	DesignPatterns	1	
Command is of classification {{c1::object behavioral}}.	DesignPatterns	1	
Interpreter is of classification {{c1::class behavioral}}.	DesignPatterns	1	
Iterator is of classification {{c1::object behavioral}}.	DesignPatterns	1	
Mediator is of classification {{c1::object behavioral}}.	DesignPatterns	1	
Memento is of classification {{c1::object behavioral}}.	DesignPatterns	1	
Observer is of classification {{c1::object behavioral}}.	DesignPatterns	1	
State is of classification {{c1::object behavioral}}.	DesignPatterns	1	
Strategy is of classification {{c1::object behavioral}}.	DesignPatterns	1	
Template Method is of classification {{c1::class behavioral}}.	DesignPatterns	1	
Visitor is of classification {{c1::object behavioral}}.	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Interpreter or Composite}} -- {{c2::adding operations}} --&gt; {{c1::Visitor}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Decorator or Strategy}} -- {{c2::changing skin versus guts}} --&gt; {{c1::Strategy or Decorator}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Abstract Factory or Facade}} -- {{c2::single instance}} --&gt; {{c1::Singleton}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Composite}} -- {{c2::adding responsibilities to objects}} --&gt; {{c1::Decorator}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Command}} -- {{c2::avoiding hysteresis}} --&gt; {{c1::Memento}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Observer}} -- {{c2::complex dependency management}} --&gt; {{c1::Mediator}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Command}} -- {{c2::composed using}} --&gt; {{c1::Composite}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Abstract Factory}} -- {{c2::configure factory dynamically}} --&gt; {{c1::Prototype}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Composite}} -- {{c2::creating composites}} --&gt; {{c1::Builder}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Template Method}} -- {{c2::defining algorithm's steps}} --&gt; {{c1::Strategy}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Interpreter}} -- {{c2::defining grammar}} --&gt; {{c1::Composite}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Chain of Responsibility}} -- {{c2::defining the chain}} --&gt; {{c1::Composite}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Visitor}} -- {{c2::defining traversals}} --&gt; {{c1::Iterator}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Composite}} -- {{c2::enumerating children}} --&gt; {{c1::Iterator}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Abstract Factory}} -- {{c2::implement using}} --&gt; {{c1::Factory Method}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Template Method}} -- {{c2::often uses}} --&gt; {{c1::Factory Method}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Iterator}} -- {{c2::saving state of iteration}} --&gt; {{c1::Memento}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Composite}} -- {{c2::sharing composites}} --&gt; {{c1::Flyweight}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::State}} -- {{c2::sharing states}} --&gt; {{c1::Flyweight}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Strategy}} -- {{c2::sharing strategies}} --&gt; {{c1::Flyweight}}	DesignPatterns	1	
Overview Design Pattern Relationships: {{c1::Interpreter}} -- {{c2::sharing terminal symbols}} --&gt; {{c1::Flyweight}}	DesignPatterns	1	
Overview Design Pattern Relationships: Abstract Factory uses {{c1::Prototype,Singleton, Factory Method}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Builder uses {{c1::[none]}} and is used by {{c1::Composite}}	DesignPatterns	1	
Overview Design Pattern Relationships: Factory Method uses {{c1::[none]}} and is used by {{c1::Template Method, Abstract Factory}}	DesignPatterns	1	
Overview Design Pattern Relationships: Prototype uses {{c1::[none]}} and is used by {{c1::Abstract Factory}}	DesignPatterns	1	
Overview Design Pattern Relationships: Singleton uses {{c1::[none]}} and is used by {{c1::Abstract Factory, Facade}}	DesignPatterns	1	
Overview Design Pattern Relationships: Adapter uses {{c1::[none]}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Bridge uses {{c1::[none]}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Composite uses {{c1::Builder,Decorator,Flyweight,Iterator,Visitor}} and is used by {{c1::Chain of Responsibility,Command,Interpreter}}	DesignPatterns	1	
Overview Design Pattern Relationships: Decorator uses {{c1::Strategy}} and is used by {{c1::Composite, Strategy}}	DesignPatterns	1	
Overview Design Pattern Relationships: Facade uses {{c1::Singleton}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Flyweight uses {{c1::[none]}} and is used by {{c1::Composite, Interpreter, State, Strategy}}	DesignPatterns	1	
Overview Design Pattern Relationships: Proxy uses {{c1::[none]}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Chain of Responsibility uses {{c1::Composite}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Command uses {{c1::Memento, Composite}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Interpreter uses {{c1::Composite, Flyweight, Visitor}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Iterator uses {{c1::Memento}} and is used by {{c1::Composite, Visitor}}	DesignPatterns	1	
Overview Design Pattern Relationships: Mediator uses {{c1::[none]}} and is used by {{c1::Observer}}	DesignPatterns	1	
Overview Design Pattern Relationships: Memento uses {{c1::[none]}} and is used by {{c1::Iterator, Command}}	DesignPatterns	1	
Overview Design Pattern Relationships: Observer uses {{c1::Mediator}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: State uses {{c1::Flyweight}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Strategy uses {{c1::Decorator, Flyweight}} and is used by {{c1::Decorator, Template Method}}	DesignPatterns	1	
Overview Design Pattern Relationships: Template Method uses {{c1::Factory Method, Strategy}} and is used by {{c1::[none]}}	DesignPatterns	1	
Overview Design Pattern Relationships: Visitor uses {{c1::Iterator}} and is used by {{c1::Interpreter, Composite}}	DesignPatterns	1	
What is my pnemonic for the eight common causes of redesign? {{c1::1. C third letter, 2. 3. and 4. 3-way dependenC, 5. and 6. Trisha vs Martin, 7. and 8. classy children and orphans}}	DesignPatterns	1	
C third letter means {{c1::1. creating an object by specifying a class explicitly}}	DesignPatterns	1	
3-way dependenC means {{c1::2. dependence on specific operations, 3. dependence on hardware and software platforms, 4. dependence on object representations or implementations}}	DesignPatterns	1	
Trisha vs Martin means {{c1::5. algorithmic dependencies and 6. tight coupling}}	DesignPatterns	1	
classy children and orphans means {{c1::7. extending functionality by subclassing and 8. inability to alter classes conveniently}}	DesignPatterns	1	
How do common causes for redesign {{c1::2. dependence on specific operations}} and {{c1::5. algorithmic dependencies}} differ?  {{c2::the former is ensuring how it gets done doesn't matter, it's up to the team to determine how and when; the latter is about the dialog with business analysts and safeguarding against future change in the way the software should work}}	DesignPatterns	1	
How do common causes for redesign {{c1::3. dependence on hardware/software platform}} and {{c1::4. Dependence on object representations or implementations}} differ?  {{c2::the former is a subset of the latter in a way: the APIs of hardware/software are an abstraction on which to avoid depending, implemented as interfaces, whereas the latter are an abstraction on which to avoid depending, implemented as concretions, including the concretion of where they are located. The addressing patterns adhere to this subset relationship.}}	DesignPatterns	1	
The Structurals go A B C D F F P; {{c1::3. dependence on hardware/software platform and 4. dependence on object representation or implementation::what pair of common causes for redesign?}} have addressing patterns {{c2::A B: Abstract Factory (creational), Bridge (structural)}}, these {{c2::being the entirety of the 1-1-0 of the former and the first half of 1-2-1 of the latter::accounting for the purpose counts how?}}.	DesignPatterns	1	
How to form 4. Dependence on object representation/implementation's set of addressing patterns? {{c1::add to its subset 3. Dependence on hardware/software platform's two patterns its own two exclusives: Proxy and Memento.}}	DesignPatterns	1	
How do common causes for redesign {{c1::5. algorithmic dependencies}} and {{c1::6. tight coupling}} differ? {{c2::the former is about working with Trisha with stuff in the flowchart, to account for its needing change or augmentation; the latter was about clean code -- keeping arity low and fields of a class used by most of its methods.}}	DesignPatterns	1	
{{c1::2. dependence on specific operations}} is easy: {{c2::0-0-2::what purpose counts?}} with {{c2::the 2 being the very first two behavioral patterns::what pnemonic?}}	DesignPatterns	1	
Template Method explains the rest of 5. Algorithmic Dependencies' addressing patterns: {{c2::all three of the final patterns are included: Strategy, Template Method, and Visitor.}}	DesignPatterns	1	
Form {{c1::6. Tight coupling::cause of redesign}}'s addressing patterns by {{c2::taking the union of 2. dependence on specific operations and 3. dependence on hardware/software platforms, add its exclusives Facade and Mediator, as well as Observer, shared with 7. extending functionality by subclassing.}}	DesignPatterns	1	
{{c1::7. Extending functionality by subclassing}} is the one cause for redesign in which {{c2::bridge}} appears but {{c2::abstract factory}} does not, related to the subset relationship of 3., 4., and 6.	DesignPatterns	1	
{{c1::7. Extending functionality by subclassing}} is the one cause for redesign in which {{c2::Chain of Responsibility}} appears but {{c2::Command}} does not, related to the subset relationship of 2. and 6.	DesignPatterns	1	
Among the last three patterns, {{c1::5. Algorithmic dependencies::cause for redesign}} gets {{c2::them all with Template Method exclusive::pattern(s?)}}, {{c1::7. Extending functionality by subclassing::cause for redesign}} gets {{c2::Strategy::pattern(s)?}} and {{c1::8. Inability to alter classes conveniently::cause for redesign}} gets {{c2::Visitor::pattern(s)?}}	DesignPatterns	1	
Form {{c1::7. Extending functionality by subclassing}} by {{c2::thumb nose by taking Bridge (but not Abstract Factory) and Chain of Responsibility (but not Command), take Composite exclusively, then dance with one partner via: 8./Decorator, 6./Observer, 5./Strategy}}	DesignPatterns	1	
{{c1::8. Inability to alter classes conveniently}} was already danced with by {{c2::7.Extending functionality by subclassing}} via Decorator; it has its exclusive Adapter, and the tussle with 5. and 7. over the last three got it Visitor.	DesignPatterns	1	
{{c1::Singleton| Flyweight| Interpreter, and State}} are the {{c2::four patterns not referenced in address to common causes for redesign}}.	DesignPatterns	1	
{{c1::Factory Method, Prototype| Proxy| Memento}} are the {{c2::four patterns that address only a single common cause for redesign, and it is among 1. - 4.}}	DesignPatterns	1	
{{c1::|Adapter, Composite, Facade|}} are the {{c2::three structural patterns that address only a single common cause for redesign, and it is among 5. - 8.}}	DesignPatterns	1	
{{c1::Builder||Iterator, Mediator, Template Method}} are the {{c2::four nonstructural patterns that address only a single cause for redesign, and it is among 5. - 8.}}	DesignPatterns	1	
{{c1::Factory Method, Prototype::pattern(s)}} can be applied in response ONLY to {{c2::1. Creating an object by specifying the class explicitly::cause for redesign}}	DesignPatterns	1	
{{c1::Proxy and Memento::pattern(s)}} can be applied in response ONLY to {{c2::4. Dependence on object representations/implementations::cause for redesign}}	DesignPatterns	1	
{{c1::Builder, Iterator, Template Method::pattern(s)}} can be applied in response ONLY to {{c2::5. Algorithmic dependencies::cause for redesign}}	DesignPatterns	1	
{{c1::Facade and Mediator::pattern(s)}} can be applied in response ONLY to {{c2::6. Tight coupling.::cause for redesign}}	DesignPatterns	1	
{{c1::Composite::pattern(s)}} can be applied in response ONLY to {{c2::7. Extending functionality by subclassing::cause for redesign}}	DesignPatterns	1	
{{c1::Adapter::pattern(s)}} can be applied in response ONLY to {{c2::8. Inability to alter classes conveniently::cause for redesign}}	DesignPatterns	1	
{{c1::|Decorator|Command, Observer, Strategy, Visitor::pattern(s)}} can be applied in response to {{c2::two::how many?}} causes for redesign.	DesignPatterns	1	
{{c1::|Chain of Responsibility|::pattern(s)?}} can be applied in response to {{c2::three::how many?}} causes for redesign.	DesignPatterns	1	
{{c1::Abstract Factory|Bridge|::pattern(s)?}} can be applied in response to {{c2::four::how many?}} causes for redesign.	DesignPatterns	1	
When {{c1::2. Dependence on specific operations}} unions with {{c1::4. Dependence on object representations/implementations}} to form {{c2::6. Tight Coupling}}, the union fails near the end of the operation.  {{c1::4}}.'s two non-{{c1::3}}. members mutate: Among {{c3::structurals::purpose?}}, {{c1::4}}.'s {{c3::Proxy::pattern(s)}} becomes {{c2::6}}.'s {{c3::Facade/exclusive::pattern(s) and sharing(s)}}, and among {{c3::behaviorals::purpose?}}, {{c1::4}}.'s {{c3::Memento::pattern(s)}} becomes {{c3::Mediator/exclusive and Observer/shared with 7.::pattern(s) and sharing(s)}}.	DesignPatterns	1	
True/false: the Builder pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Iterator pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Proxy pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Singleton pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Facade pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Abstract Factory pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::true}}	DesignPatterns	1	
True/false: the Command pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Flyweight pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Visitor pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Observer pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Chain of Responsibility pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Factory Method pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::true}}	DesignPatterns	1	
True/false: the Composite pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Prototype pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::true}}	DesignPatterns	1	
True/false: the Bridge pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the State pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Interpreter pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Template Method pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Mediator pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Adapter pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Strategy pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Decorator pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Memento pattern is a remedy to this cause of redesign: Creating objects by specifying a class explicitly. {{c1::false}}	DesignPatterns	1	
True/false: the Builder pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Iterator pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Proxy pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Singleton pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Facade pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Abstract Factory pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Command pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::true}}	DesignPatterns	1	
True/false: the Flyweight pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Visitor pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Observer pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Chain of Responsibility pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::true}}	DesignPatterns	1	
True/false: the Factory Method pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Composite pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Prototype pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Bridge pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the State pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Interpreter pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Template Method pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Mediator pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Adapter pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Strategy pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Decorator pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Memento pattern is a remedy to this cause of redesign: Dependence on specific operations. {{c1::false}}	DesignPatterns	1	
True/false: the Builder pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Iterator pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Proxy pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Singleton pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Facade pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Abstract Factory pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::true}}	DesignPatterns	1	
True/false: the Command pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Flyweight pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Visitor pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Observer pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Chain of Responsibility pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Factory Method pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Composite pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Prototype pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Bridge pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::true}}	DesignPatterns	1	
True/false: the State pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Interpreter pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Template Method pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Mediator pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Adapter pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Strategy pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Decorator pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Memento pattern is a remedy to this cause of redesign: Dependence on hardware/software platform. {{c1::false}}	DesignPatterns	1	
True/false: the Builder pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
True/false: the Iterator pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
True/false: the Proxy pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::true}}	DesignPatterns	1	
True/false: the Singleton pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
True/false: the Facade pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
True/false: the Abstract Factory pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::true}}	DesignPatterns	1	
True/false: the Command pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
True/false: the Flyweight pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
True/false: the Visitor pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
True/false: the Observer pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
True/false: the Chain of Responsibility pattern is a remedy to this cause of redesign: Dependence on object representations/implementations. {{c1::false}}	DesignPatterns	1	
